customer_key,tenure,price_protection_flag,camp_data_rem_days,basic_flag,data_flag,residential_telephony_flag,age_1,estimated_hh_income_in_000,total_1mo_data_usage,total_6mo_data_usage,easy_pay_flag,hbo_flag,cinemax_flag,showtime_flag,starz_flag,sub_retention_30day,sub_informational_30day,sub_directmail_60day,sub_email_60day,added_psu_last_12mo,dropped_psu_last_12mo,uptier_video_last_12mo,downtier_video_last_12mo,dropped_video_last_12mo,added_video_last_12mo,total_calls_offered_60days,retention_calls_60days,sales_calls_60days,acct_services_calls_60days,collections_calls_60days,tech_support_calls_60days,total_calls_offered_90days,home_max_speed,competitor,psu_combo
62311411,174,0,150,1,1,0,66,91,89.69,208.52,1,1,0,0,0,0,0,1,5,0,0,0,0,0,0,2,1,0,1,0,0,2,25,ATT,V+D
20792424,200,0,0,0,1,1,62,176,204.57,2860.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D+P
102760461,62,0,422,0,1,0,35,250,436.09,2691.01,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
20740676,200,1,180,1,1,1,69,73,22.73,159.08,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,2,0,2,0,3,7,1000,ATT,V+D+P
114017140,4,1,251,0,1,0,43,31,63.31,369.16,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,ATT,D
20717872,200,0,0,1,1,1,81,29,103.07,420.67,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,8,8,1000,ATT,V+D+P
108642071,32,0,0,1,0,0,47,47,0.78,3.78,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V
66960415,149,1,0,1,1,1,45,21,812.91,4136.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,1000,ATT,V+D+P
20736550,200,0,0,1,1,0,73,49,50.66,196.03,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D
107971696,35,0,0,0,1,0,63,131,733.86,4508.8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,2,1,0,6,50,ATT,D
61682417,177,1,143,1,1,0,46,97,12.71,36.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,ATT,V+D
74786524,105,0,0,0,1,0,46,68,264.89,2048.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
78160964,86,0,0,0,1,0,73,34,20.62,123.2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
112961490,10,1,432,1,1,0,52,92,177.82,772.46,0,1,1,1,1,0,0,1,6,0,0,1,0,0,0,1,0,0,1,0,0,1,1000,ATT,V+D
113149102,9,1,96,0,1,0,,148,1278.74,8230.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,ATT,D
103810947,57,0,0,0,1,0,57,187,665.47,5430.27,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
111927620,15,0,0,0,1,1,21,130,430.79,2905.05,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D+P
20710097,200,1,90,1,1,1,69,66,92.71,549.57,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,3,1,0,0,0,2,3,1000,ATT,V+D+P
114408457,2,1,316,1,1,0,43,133,226.72,378.48,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ATT,V+D
111460149,17,0,225,0,1,0,34,44,696.58,3684.05,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
26133905,200,0,43,0,1,0,44,91,321.72,4358.67,1,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,100,ATT,D
100329943,74,0,0,1,1,0,50,145,161.06,659.33,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D
103366826,59,0,0,0,1,0,33,96,129.24,639.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
20661361,200,1,646,1,1,1,49,84,62.07,568.89,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
20702320,200,0,0,0,1,0,52,110,273.22,1513.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
109336770,27,0,326,0,1,0,55,60,129.74,1413.84,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D+H
67767103,144,0,0,0,1,0,56,39,213.85,1125.64,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
114335820,51,0,517,0,1,0,66,74,3859.18,5698.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,25,ATT,D
78568275,84,0,0,1,0,0,94,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V
111914036,15,0,285,0,1,0,57,78,137,725.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
108628412,32,0,0,1,0,0,73,139,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,ATT,V
20808913,200,0,0,1,0,0,64,48,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V
104210062,55,0,0,0,1,0,45,134,105.59,758.91,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATT,D
107707529,36,0,0,1,1,0,73,31,66.88,326.45,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D
26918266,200,0,0,0,1,0,58,60,1039.3,5710.99,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
20864362,200,0,0,1,0,0,95,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,ATT,V
113615136,7,1,545,1,1,0,61,176,164.1,1187.19,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ATT,V+D
114532657,2,1,696,0,1,0,52,13,181.43,190.57,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
68688455,200,0,0,0,1,0,81,89,256.96,1285.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ATT,D
112055669,14,0,312,0,1,0,21,161,719.45,3429.95,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
111453719,17,0,224,0,1,0,40,136,757.69,4162.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
112560370,12,1,12,0,1,1,60,70,698.01,3561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ATT,D+P
114560424,2,0,696,0,1,0,39,211,168.03,168.03,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,ATT,D
110446293,22,0,437,0,1,0,29,42,282.12,1591.53,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,ATT,D
104895102,51,0,53,0,1,0,51,214,605.43,5400.18,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
110184110,36,0,0,1,1,0,64,248,317.55,1280.74,1,1,1,1,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+H
112666641,7,1,182,0,1,1,50,73,176.17,1129.13,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,75,ATT,D+P
108763269,16,0,0,0,1,0,40,91,575.58,4241.71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ATT,D
103625058,58,0,53,0,1,0,33,70,352.55,2692.75,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,1000,ATT,D
20803823,200,0,0,1,1,1,60,117,551.02,2619.45,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,100,ATT,V+D+P
105259585,49,0,0,0,1,0,32,99,261.01,2027.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ATT,D
111751800,15,0,352,0,1,0,39,29,1189.46,6978.14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,45,ATT,D
66882955,149,0,0,1,0,0,98,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,ATT,V
72167682,119,1,80,1,1,1,55,90,21.52,113.75,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,50,ATT,V+D+P
102415404,64,0,0,1,0,0,82,8,0.73,4.81,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1000,ATT,V
20694303,200,0,273,1,1,1,63,99,35.53,189.04,1,0,0,0,0,0,0,0,11,0,0,1,0,0,0,3,1,0,2,0,0,3,100,ATT,V+D+P
102455196,200,1,629,1,1,1,44,98,63.28,425.75,0,1,1,1,1,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
20795130,200,0,205,1,1,1,93,17,0.43,2.64,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
103775759,33,0,0,1,0,0,65,41,6.37,33.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,1000,ATT,V
77513813,90,0,0,1,0,0,79,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V
111172218,19,0,545,0,1,0,31,30,391.38,1603.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ATT,D
72646279,98,0,608,0,1,0,59,76,818.92,3898.04,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1000,ATT,D
63270549,169,0,0,1,1,0,59,133,886.09,3771.78,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,V+D
108099454,103,1,539,0,1,0,42,92,545.56,2343.47,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
109796652,25,0,336,0,1,0,27,47,929.91,6265.7,0,0,0,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
20730208,200,0,99,1,1,0,57,110,82.74,484.25,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D
113624217,5,1,581,1,1,0,55,18,206.45,482.63,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,2,2,1000,ATT,V+D
109869964,25,0,0,0,1,0,36,250,670.72,3956.16,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
27886159,200,0,398,1,1,0,53,14,535.84,3442.7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D
70246578,90,0,0,1,1,1,47,172,260.78,3150.04,0,1,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ATT,V+D+P
105312666,49,0,352,0,1,0,64,14,60.44,228.88,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,4,2,2,0,0,0,4,1000,ATT,D
75712454,100,0,518,0,1,0,62,74,2045.01,11298.76,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,75,ATT,D
20744734,200,0,52,1,1,1,96,28,267.34,1477.39,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,3,75,ATT,V+D+P
112968326,33,0,0,1,1,0,29,61,145.89,857.11,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,V+D
103114949,60,0,54,1,1,1,74,31,11.59,144.46,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
112797545,11,0,405,1,1,0,25,27,60.62,551.04,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,ATT,V+D
20700243,200,0,0,1,0,0,66,71,0.27,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V
112856206,11,0,52,0,1,0,51,48,141.68,1000.82,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ATT,D
20792830,200,1,0,1,1,1,54,63,209.83,1515.87,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
100710254,72,0,0,1,1,1,44,205,325.85,1891.89,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,1,0,1,0,0,0,2,1000,ATT,V+D+P
20714714,200,0,0,1,1,1,80,38,38.42,330.98,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,3,1,0,1,0,1,3,1000,ATT,V+D+P
109585661,44,0,409,0,1,0,50,184,1270.67,6064.06,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75,ATT,D
20742196,104,1,540,1,1,1,55,67,435.29,1524.81,0,1,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
109647683,26,0,0,0,1,0,25,87,685.12,5160.42,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ATT,D
107008706,60,0,645,0,1,0,26,31,553.46,3154.32,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
100912065,71,0,328,0,1,0,55,84,1247.93,6571.54,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,1,0,2,0,0,3,1000,ATT,D
106511735,43,1,54,1,1,1,34,0,31.18,151.5,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
105794305,47,1,145,1,1,1,49,45,224.92,2014.28,0,1,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
76914722,200,0,400,1,1,0,48,0,6.96,39.37,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D
102311786,63,0,349,1,1,0,26,79,56.19,383.65,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D
64194337,164,0,0,1,0,0,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,V
113553006,7,0,693,0,1,0,33,82,538.17,3478.75,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,1,0,2,1000,ATT,D
78439600,85,1,0,1,0,1,86,20,0.47,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,ATT,V+P
110770507,21,0,0,1,0,0,49,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,ATT,V
74611686,106,0,0,1,1,0,71,20,217.46,1690.86,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,2,2,0,0,0,0,2,1000,ATT,V+D
111725687,16,0,287,0,1,0,33,14,536.59,4155.86,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ATT,D
110814243,20,1,712,0,1,0,31,26,156.79,1605.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,1,4,12,ATT,D
77754854,88,0,0,0,1,0,56,14,58.36,508.97,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ATT,D
107735981,36,0,72,1,1,0,60,132,176.07,1292.88,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,6,ATT,V+D
114138571,4,0,635,0,1,0,31,68,156.46,461.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
109818474,25,0,673,1,1,1,67,9,18.69,40.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,1,7,50,ATT,V+D+P
108667403,31,0,0,1,1,1,64,19,90.65,522.32,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ATT,V+D+P
75988087,98,0,0,0,1,0,72,159,611.32,3747.08,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,45,ATT,D
78718657,59,0,708,0,1,0,56,97,409.25,2873.21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
71385031,124,0,0,1,1,0,49,112,64.93,225.44,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,V+D
77260240,200,0,155,1,1,1,50,54,132.62,858.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1000,ATT,V+D+P
20713810,200,1,61,1,1,1,81,48,9.7,50.42,0,0,0,0,0,0,0,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
70242525,131,0,276,0,1,0,49,130,138.96,777.55,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,ATT,D
114585967,1,0,709,0,1,0,52,14,56.72,56.72,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
113525391,7,0,529,0,1,0,33,51,981.4,6196.19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
113885314,5,0,607,0,1,0,34,48,549.18,2975.85,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ATT,D
109739438,26,0,327,0,1,0,60,49,1259.78,6483.35,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
112969516,10,1,65,0,1,0,34,21,254.21,1840.55,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
20715531,200,0,0,1,0,0,70,14,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,1,3,1000,ATT,V
110172363,24,0,0,0,1,0,39,57,1014.26,5318.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
63453176,199,0,0,1,1,0,79,33,144.1,335.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D
108597154,32,0,0,1,1,0,36,137,164.63,965.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,V+D+H
20851550,200,0,160,0,1,0,61,20,468.07,3060.04,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
113167594,9,1,465,1,1,0,50,250,398.45,2089.69,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ATT,V+D
102372310,38,0,0,1,1,0,35,105,924.86,4234.26,0,1,1,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+H
20661400,200,0,0,1,0,1,86,35,2.38,20.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1000,ATT,V+P
111959660,15,0,216,0,1,0,45,16,278.48,1382.33,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
20849380,200,0,0,1,0,0,84,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ATT,V
20686529,200,0,0,1,0,0,70,90,0.54,6.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,V
105844360,59,0,720,1,1,1,69,12,65.18,514.92,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,1,0,1,0,0,3,6,ATT,V+D+P
108731748,31,0,280,0,1,0,44,159,913.63,4561.39,1,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
77867203,185,0,0,1,1,1,58,69,188.98,1145.11,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
103702369,58,0,90,1,1,0,62,82,222.71,1173.81,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,1,0,0,1,1000,ATT,V+D
78710672,83,0,0,0,1,0,30,126,286.52,1009.19,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,1,0,1,0,1,3,75,ATT,D
54129440,200,1,0,1,1,1,64,76,34.87,66.36,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
100803934,72,0,0,1,1,0,,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ATT,V+D
105157861,49,0,0,0,1,0,37,179,403.16,2589.18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
107358158,38,0,0,0,1,0,33,100,292.3,1922.18,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ATT,D
72556125,118,1,544,1,1,1,23,179,241.07,1592.98,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
20870212,200,0,0,1,0,0,54,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V
66530592,151,0,0,0,1,0,69,104,146.95,786.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
111139771,19,0,0,0,1,1,44,91,975.26,4839.27,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D+P
111628849,17,0,242,0,1,0,28,44,219.68,1787.14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
100340672,73,0,0,0,1,0,33,105,597.24,3068.64,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,75,ATT,D
20807938,200,0,0,0,1,0,52,202,160.2,3897.9,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
20733914,200,0,0,1,1,1,71,81,267.08,1454.23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,3,4,1000,ATT,V+D+P
111258771,12,0,375,0,1,0,41,135,1738.36,7212.76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
67165035,200,0,0,0,1,0,41,99,483,2899.97,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
20766116,200,0,0,1,1,1,71,49,513.96,2646.23,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,V+D+P
20686958,200,1,334,1,1,1,71,70,89.9,1308.27,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,2,2,75,ATT,V+D+P+H
110498663,22,1,448,1,1,0,45,176,650.34,4314.52,0,0,0,0,0,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+H
111975640,15,0,326,0,1,0,28,42,792.49,4302.11,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,2,1,0,1,0,0,2,1000,ATT,D
113477184,8,1,0,0,1,0,80,20,771.11,2726.73,0,0,0,0,0,0,0,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,25,ATT,D
106257718,44,0,419,0,1,0,45,134,569.4,2998.62,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
111505034,17,0,595,0,1,0,25,24,405.38,2797.95,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
112787908,11,1,403,1,1,0,36,34,171.6,1735.37,0,1,1,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D
111898310,15,1,300,1,1,0,40,250,989.17,3876.44,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ATT,V+D
20662895,200,1,170,1,1,1,68,91,48.43,279.05,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,ATT,V+D+P
109936722,25,0,369,0,1,0,59,189,1674.74,8541.55,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ATT,D
112513215,12,1,9,0,1,0,46,91,792.06,4979.75,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
105913033,46,0,0,1,0,0,84,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V
20751189,45,0,0,0,1,0,55,97,723.38,3021.4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
113637463,6,1,184,0,1,0,30,30,110.22,650.75,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ATT,D
76764069,181,0,0,1,0,1,80,78,1.55,7.74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,3,0,2,8,1000,ATT,V+P
110096251,24,0,0,0,1,0,28,29,213.78,1357.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,ATT,D
109508877,27,0,325,1,1,0,35,66,548.65,3404.03,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+H
113707162,6,0,558,0,1,0,35,30,349.72,1563.66,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
103815076,57,0,0,1,1,1,57,52,108.22,446.86,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1000,ATT,V+D+P
79078934,49,1,236,1,1,0,53,77,954.96,5278.77,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D
108355401,33,0,0,1,1,1,53,111,125.81,1244.87,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,V+D+P
110199360,24,1,27,1,1,0,25,250,592.6,3780.13,1,1,1,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+H
